# duration_ms: 36301
# ingress_avg: 28.780
# throughput_avg: 28.780
# capacity_avg: 37.116
# utilization: 77.541
seconds,ingress,throughput,capacity
8.1,0.0,47.4696,48.128
8.11,0.0,50.7656,50.5344
8.12,0.0,49.1352,49.3312
8.13,0.8328,23.3184,49.3312
8.14,0.8328,0.8328,67.3792
8.15,0.8328,0.8328,68.5824
8.16,0.8328,0.8328,67.3792
8.17,0.8328,0.8328,72.192
8.18,54.9648,6.6624,73.3952
8.19,248.1744,74.952,74.5984
8.2,251.9384,76.6176,77.0048
8.21,244.0104,74.952,74.5984
8.22,241.1112,72.4536,72.192
8.23,95.772,71.6208,72.192
8.24,61.6272,70.388,69.7856
8.25,83.28,65.7912,66.176
8.26,78.716,72.4536,72.192
8.27,74.952,73.2864,73.3952
8.28,69.9552,73.2864,73.3952
8.29,63.2928,78.2832,78.208
8.3,78.2832,73.2864,73.3952
8.31,62.46,74.5512,74.5984
8.32,67.8888,70.788,70.9888
8.33,79.116,69.1224,68.5824
8.34,57.4632,67.4568,67.3792
8.35,85.7784,69.1224,69.7856
8.36,63.2928,72.4536,72.192
8.37,74.952,74.552,74.5984
8.38,72.0536,77.4504,77.0048
8.39,73.2864,74.1192,74.5984
8.4,69.9552,73.2864,73.3952
8.41,64.9584,72.4536,72.192
8.42,78.2832,68.2896,68.5824
8.43,65.7912,66.2232,66.176
8.44,79.548,69.9552,69.7856
8.45,68.2896,70.788,70.9888
8.46,73.2864,73.2864,73.3952
8.47,76.6176,78.2832,78.208
8.48,75.7848,73.2864,73.3952
8.49,73.2864,73.7192,73.3952
8.5,77.8832,74.952,74.5984
8.51,74.952,68.2896,68.5824
8.52,58.296,65.7912,66.176
8.53,74.1192,69.9552,69.7856
8.54,62.46,70.788,70.9888
8.55,84.9456,72.8856,72.192
8.56,67.8888,76.6176,77.0048
8.57,80.7816,74.952,74.5984
8.58,70.788,73.2864,73.3952
8.59,77.4504,74.1192,74.5984
8.6,74.952,71.6208,70.9888
8.61,79.9488,66.224,66.176
8.62,62.06,69.1224,69.7856
8.63,77.4504,71.6208,70.9888
8.64,63.2928,69.1224,69.7856
8.65,85.7784,78.2832,78.208
8.66,62.46,74.952,74.5984
8.67,74.1192,73.7184,73.3952
8.68,73.7184,74.1192,74.5984
8.69,74.952,72.4536,72.192
8.7,79.9488,65.7912,66.176
8.71,67.4568,69.9552,69.7856
8.72,80.7816,69.9552,69.7856
8.73,69.9552,69.5552,69.7856
8.74,59.5616,77.4504,77.0048
8.75,74.952,74.1192,74.5984
8.76,81.6144,73.2864,73.3952
8.77,69.1224,73.2864,73.3952
8.78,73.2864,74.952,74.5984
8.79,76.6176,66.2232,66.176
8.8,68.7216,69.9552,69.7856
8.81,83.28,69.9552,69.7856
8.82,72.4536,69.1224,69.7856
8.83,67.4568,75.7848,75.8016
8.84,66.624,73.2864,73.3952
8.85,79.9488,73.7192,73.3952
8.86,60.3944,74.952,74.5984
8.87,72.4536,75.7848,75.8016
8.88,80.7816,65.7912,66.176
8.89,64.9584,69.9552,69.7856
8.9,81.6144,69.9552,69.7856
8.91,68.2896,69.5544,69.7856
8.92,77.4504,73.2864,73.3952
8.93,62.892,74.952,74.5984
8.94,79.116,73.2864,73.3952
8.95,49.1352,73.2864,73.3952
8.96,79.116,78.2832,78.208
8.97,61.6272,66.224,66.176
8.98,70.788,69.9552,69.7856
8.99,64.5584,70.788,70.9888
9.0,84.1128,18.3216,18.048
9.01,10.8264,9.1608,9.6256
9.02,5.8296,5.8296,6.016
9.03,4.9968,4.9968,4.8128
9.04,4.9968,4.9968,4.8128
9.05,4.9968,4.9968,4.8128
9.06,5.8296,4.164,4.8128
9.07,3.3312,4.164,3.6096
9.08,6.6624,5.8296,6.016
9.09,4.164,4.9968,4.8128
9.1,2.4984,4.9968,4.8128
9.11,2.4984,4.164,4.8128
9.12,4.9968,4.164,3.6096
9.13,3.3312,4.164,4.8128
9.14,5.8296,4.9968,4.8128
9.15,4.164,5.8296,6.016
9.16,5.8296,4.9968,4.8128
9.17,4.9968,4.164,3.6096
9.18,3.3312,4.164,4.8128
9.19,4.9968,4.9968,4.8128
9.2,4.9968,3.3312,3.6096
9.21,3.3312,4.9968,4.8128
9.22,4.9968,4.9968,4.8128
9.23,4.9968,4.9968,4.8128
9.24,4.164,4.9968,4.8128
9.25,4.9968,3.3312,3.6096
9.26,0.0,4.9968,4.8128
9.27,0.0,4.164,4.8128
9.28,0.0,4.9968,4.8128
9.29,0.0,4.164,3.6096
9.3,0.0,4.164,4.8128
9.31,0.0,6.6624,6.016
9.32,0.0,4.164,4.8128
9.33,0.0,4.164,3.6096
9.34,0.0,4.164,4.8128
9.35,0.0,4.164,3.6096
9.36,0.0,3.3312,3.6096
9.37,0.0,4.9968,4.8128
9.38,0.0,4.9968,4.8128
9.39,0.0,3.3312,3.6096
9.4,0.0,4.9968,4.8128
9.41,0.0,4.9968,4.8128
9.42,0.0,4.164,4.8128
9.43,0.0,4.164,3.6096
9.44,0.0,4.164,4.8128
9.45,0.0,4.9968,4.8128
9.46,0.0,4.9968,4.8128
9.47,0.0,4.9968,4.8128
9.48,0.0,4.9968,4.8128
9.49,0.0,4.164,4.8128
9.5,0.0,4.9968,4.8128
9.51,0.0,5.8296,6.016
9.52,0.0,4.9968,4.8128
9.53,0.0,4.9968,4.8128
9.54,0.0,5.8296,6.016
9.55,0.0,4.9968,4.8128
9.56,0.0,4.9968,4.8128
9.57,0.0,3.3312,3.6096
9.58,0.0,4.9968,4.8128
9.59,0.0,4.9968,4.8128
9.6,0.0,4.596,4.8128
9.61,0.0,4.9968,4.8128
9.62,0.0,3.3312,3.6096
9.63,0.0,5.8296,6.016
9.64,0.0,4.9968,4.8128
9.65,0.0,4.9968,4.8128
9.66,0.0,3.3312,3.6096
9.67,0.0,4.9968,4.8128
9.68,0.0,4.9968,4.8128
9.69,0.0,5.8296,6.016
9.7,0.0,4.9968,4.8128
9.71,0.0,4.164,4.8128
9.72,0.0,4.9968,4.8128
9.73,0.0,4.9968,4.8128
9.74,0.0,4.9968,4.8128
9.75,0.0,4.9968,4.8128
9.76,0.0,4.164,4.8128
9.77,0.0,4.9968,4.8128
9.78,0.0,5.8296,6.016
9.79,0.0,6.6624,6.016
9.8,0.0,4.164,4.8128
9.81,0.0,4.9968,4.8128
9.82,0.0,4.9968,4.8128
9.83,0.0,4.9968,4.8128
9.84,0.0,4.164,4.8128
9.85,0.0,4.9968,4.8128
9.86,0.0,4.164,3.6096
9.87,0.0,4.164,4.8128
9.88,0.0,4.9968,4.8128
9.89,0.0,4.9968,4.8128
9.9,0.0,4.9968,4.8128
9.91,0.0,4.164,4.8128
9.92,0.0,4.9968,4.8128
9.93,0.0,4.164,3.6096
9.94,0.0,4.164,4.8128
9.95,0.0,4.9968,4.8128
9.96,0.0,5.8296,6.016
9.97,0.0,4.9968,4.8128
9.98,0.0,4.9968,4.8128
9.99,0.0,4.9968,4.8128
10.0,0.0,39.1416,39.7056
10.01,0.0,47.4696,46.9248
10.02,0.0,26.6496,26.4704
10.03,0.0,49.968,50.5344
10.04,0.0,48.3024,48.128
10.05,0.0,50.4008,50.5344
10.06,0.0,74.952,74.5984
10.07,0.0,49.1352,49.3312
10.08,0.0,50.8008,50.5344
10.09,0.0,38.3088,48.128
10.1,0.8328,0.8328,50.5344
10.11,0.8328,0.8328,49.3312
10.12,0.8328,0.8328,49.3312
10.13,0.8328,0.8328,50.5344
10.14,0.8328,0.8328,62.5664
10.15,209.0328,49.968,69.7856
10.16,251.9384,69.9552,69.7856
10.17,250.6728,73.2864,73.3952
10.18,251.1048,73.2864,73.3952
10.19,141.576,73.2864,73.3952
10.2,68.2896,74.952,74.5984
10.21,74.952,77.8832,78.208
10.22,73.7192,64.9584,64.9728
10.23,71.6208,71.6208,70.9888
10.24,70.788,69.1224,69.7856
10.25,69.1224,71.6208,70.9888
10.26,77.4504,70.788,70.9888
10.27,67.4568,72.8856,73.3952
10.28,73.7184,74.952,74.5984
10.29,74.952,73.2864,73.3952
10.3,73.2864,78.2832,78.208
10.31,78.2832,67.4568,67.3792
10.32,73.2864,70.788,70.9888
10.33,77.4504,70.388,69.7856
10.34,71.2208,69.1224,69.7856
10.35,60.7944,69.9552,69.7856
10.36,71.6208,73.2864,73.3952
10.37,66.624,73.2864,73.3952
10.38,73.2864,74.952,74.5984
10.39,81.6144,77.0496,77.0048
10.4,76.2168,70.788,70.9888
10.41,75.7848,70.788,70.9888
10.42,74.1192,69.9552,69.7856
10.43,69.9552,69.9552,69.7856
10.44,69.9552,67.4568,67.3792
10.45,68.2896,72.8864,73.3952
10.46,71.2208,74.952,74.5984
10.47,78.2832,73.2864,73.3952
10.48,67.4568,78.2832,78.208
10.49,77.4504,70.788,70.9888
10.5,73.2864,71.6208,70.9888
10.51,73.2864,69.5544,69.7856
10.52,80.3808,69.9552,69.7856
10.53,68.2896,65.7912,66.176
10.54,69.9552,73.2864,73.3952
10.55,75.7848,73.2864,73.3952
10.56,59.9616,74.952,74.5984
10.57,69.9552,77.0504,77.0048
10.58,84.9456,73.2864,73.3952
10.59,69.5552,70.788,70.9888
10.6,73.2864,69.9552,69.7856
10.61,77.4504,69.9552,69.7856
10.62,79.116,65.7912,66.176
10.63,74.1192,71.6208,70.9888
10.64,61.2264,75.384,75.8016
10.65,79.9488,73.2864,73.3952
10.66,74.952,79.9488,79.4112
10.67,55.7976,73.2864,73.3952
10.68,45.804,71.6208,72.192
10.69,103.2672,70.388,69.7856
10.7,49.1352,69.1224,69.7856
10.71,81.2144,64.9584,64.9728
10.72,79.116,71.6208,70.9888
10.73,76.6176,73.2864,73.3952
10.74,49.1352,74.1192,74.5984
10.75,68.2896,77.0496,77.0048
10.76,58.296,73.2864,73.3952
10.77,80.3808,74.952,74.5984
10.78,56.6304,68.2896,68.5824
10.79,77.4504,69.9552,69.7856
10.8,77.4504,64.9584,64.9728
10.81,69.9552,70.788,70.9888
10.82,73.2864,72.8864,72.192
10.83,72.0536,73.2864,73.3952
10.84,60.7944,78.2832,78.208
10.85,75.7848,73.2864,73.3952
10.86,68.2896,73.2864,73.3952
10.87,77.4504,72.4536,72.192
10.88,67.4568,69.5544,69.7856
10.89,69.5544,64.9584,64.9728
10.9,72.4536,70.788,70.9888
10.91,78.2832,69.9552,69.7856
10.92,68.2896,74.952,74.5984
10.93,74.952,76.6176,77.0048
10.94,81.6144,73.7192,73.3952
10.95,74.552,73.2864,73.3952
10.96,64.9584,74.1192,74.5984
10.97,72.4536,69.9552,69.7856
10.98,64.1256,64.9584,64.9728
10.99,69.1224,70.788,70.9888
11.0,77.4504,18.3216,18.048
11.01,27.4824,11.2584,10.8288
11.02,11.2584,9.1608,9.6256
11.03,8.328,4.9968,4.8128
11.04,4.164,4.9968,4.8128
11.05,6.6624,4.164,4.8128
11.06,4.164,4.9968,4.8128
11.07,4.9968,4.164,3.6096
11.08,4.164,5.8296,6.016
11.09,5.8296,4.9968,4.8128
11.1,3.3312,4.164,4.8128
11.11,4.9968,4.9968,4.8128
11.12,4.9968,3.3312,3.6096
11.13,3.3312,4.9968,4.8128
11.14,5.8296,4.9968,4.8128
11.15,4.9968,4.9968,4.8128
11.16,4.9968,4.9968,4.8128
11.17,4.9968,4.164,4.8128
11.18,4.164,4.9968,4.8128
11.19,4.9968,4.9968,4.8128
11.2,4.9968,4.9968,4.8128
11.21,5.8296,4.164,4.8128
11.22,3.3312,4.164,3.6096
11.23,4.164,4.9968,4.8128
11.24,5.8296,4.164,4.8128
11.25,4.9968,4.9968,4.8128
11.26,4.9968,5.8296,6.016
11.27,4.164,4.9968,4.8128
11.28,4.9968,3.3312,3.6096
11.29,3.3312,4.164,3.6096
11.3,4.164,4.9968,4.8128
11.31,5.8296,4.164,4.8128
11.32,4.9968,4.9968,4.8128
11.33,3.3312,4.9968,4.8128
11.34,4.9968,3.3312,3.6096
11.35,4.9968,4.9968,4.8128
11.36,5.8296,4.9968,4.8128
11.37,3.3312,4.9968,4.8128
11.38,5.8296,4.164,4.8128
11.39,4.9968,4.9968,4.8128
11.4,4.164,3.3312,3.6096
11.41,3.3312,4.164,3.6096
11.42,4.9968,5.8296,6.016
11.43,4.164,4.9968,4.8128
11.44,4.9968,4.9968,4.8128
11.45,4.9968,5.8296,6.016
11.46,0.0,3.3312,3.6096
11.47,0.0,3.3312,3.6096
11.48,0.0,4.9968,4.8128
11.49,0.0,4.9968,4.8128
11.5,0.0,4.9968,4.8128
11.51,0.0,4.9968,4.8128
11.52,0.0,3.3312,3.6096
11.53,0.0,4.9968,4.8128
11.54,0.0,4.164,4.8128
11.55,0.0,4.164,3.6096
11.56,0.0,3.3312,3.6096
11.57,0.0,4.9968,4.8128
11.58,0.0,5.8296,6.016
11.59,0.0,4.9968,4.8128
11.6,0.0,4.9968,4.8128
11.61,0.0,4.164,4.8128
11.62,0.0,6.6624,6.016
11.63,0.0,5.8296,6.016
11.64,0.0,4.9968,4.8128
11.65,0.0,4.164,4.8128
11.66,0.0,4.164,3.6096
11.67,0.0,4.9968,4.8128
11.68,0.0,4.164,4.8128
11.69,0.0,4.9968,4.8128
11.7,0.0,4.9968,4.8128
11.71,0.0,4.9968,4.8128
11.72,0.0,4.9968,4.8128
11.73,0.0,4.164,4.8128
11.74,0.0,6.6624,6.016
11.75,0.0,4.164,4.8128
11.76,0.0,4.9968,4.8128
11.77,0.0,4.9968,4.8128
11.78,0.0,5.8296,6.016
11.79,0.0,4.9968,4.8128
11.8,0.0,4.9968,4.8128
11.81,0.0,4.164,4.8128
11.82,0.0,4.164,3.6096
11.83,0.0,4.9968,4.8128
11.84,0.0,4.164,4.8128
11.85,0.0,4.9968,4.8128
11.86,0.0,3.3312,3.6096
11.87,0.0,4.9968,4.8128
11.88,0.0,4.9968,4.8128
11.89,0.0,4.9968,4.8128
11.9,0.0,4.9968,4.8128
11.91,0.0,4.164,4.8128
11.92,0.0,4.9968,4.8128
11.93,0.0,4.9968,4.8128
11.94,0.0,4.9968,4.8128
11.95,0.0,4.5968,4.8128
11.96,0.0,4.9968,4.8128
11.97,0.0,4.164,4.8128
11.98,0.0,4.9968,4.8128
11.99,0.0,4.9968,4.8128
12.0,0.0,44.1384,44.5184
12.01,0.0,49.968,49.3312
12.02,0.0,48.3024,48.128
12.03,0.0,41.64,42.112
12.04,0.0,48.3024,48.128
12.05,0.0,49.1352,49.3312
12.06,0.0,57.4632,57.7536
12.07,0.0,48.7344,48.128
12.08,0.0,49.1352,49.3312
12.09,0.0,50.8008,50.5344
12.1,0.0,49.1352,49.3312
12.11,0.0,34.9776,49.3312
12.12,0.8328,0.8328,48.128
12.13,0.8328,0.8328,49.3312
12.14,0.8328,0.8328,66.176
12.15,0.8328,0.8328,63.7696
12.16,0.8328,0.8328,73.3952
12.17,57.4632,9.1608,74.5984
12.18,151.5696,75.7848,75.8016
12.19,154.068,73.2864,73.3952
12.2,161.1632,73.2864,73.3952
12.21,154.9008,72.4536,72.192
12.22,171.5568,67.4568,67.3792
12.23,155.3328,71.2208,70.9888
12.24,150.7368,70.788,70.9888
12.25,158.6648,70.788,70.9888
12.26,114.0936,78.2832,78.208
12.27,63.2928,73.2864,73.3952
12.28,58.296,73.2864,73.3952
12.29,89.9424,74.952,74.5984
12.3,44.9712,72.8856,73.3952
12.31,100.368,66.624,66.176
12.32,52.4664,69.9552,69.7856
12.33,83.28,70.788,70.9888
12.34,66.624,70.788,70.9888
12.35,73.2864,74.552,74.5984
12.36,75.3848,74.952,74.5984
12.37,69.1224,73.2864,73.3952
12.38,79.116,73.2864,73.3952
12.39,64.9584,75.7848,75.8016
12.4,72.4536,66.624,66.176
12.41,64.1256,69.1224,69.7856
12.42,84.9456,70.3872,69.7856
12.43,67.056,69.1224,69.7856
12.44,67.4568,74.952,74.5984
12.45,81.6144,73.2864,73.3952
12.46,69.9552,73.2864,73.3952
12.47,82.4472,74.552,74.5984
12.48,70.388,77.4504,77.0048
12.49,67.4568,65.7912,66.176
12.5,72.4536,69.9552,69.7856
12.51,73.2864,69.9552,69.7856
12.52,64.9584,69.9552,69.7856
12.53,64.9584,71.6208,72.192
12.54,85.7784,74.5512,74.5984
12.55,75.384,74.1192,73.3952
12.56,73.2864,73.2864,73.3952
12.57,69.1224,78.2832,78.208
12.58,82.4472,67.4568,67.3792
12.59,72.4536,70.388,70.9888
12.6,67.8896,69.9552,69.7856
12.61,73.2864,70.788,70.9888
12.62,70.788,71.6208,70.9888
12.63,67.4568,73.2864,73.3952
12.64,71.6208,74.1192,74.5984
12.65,76.6176,74.952,74.5984
12.66,77.4504,77.8824,78.208
12.67,78.7152,69.9552,69.7856
12.68,74.1192,69.9552,69.7856
12.69,73.2864,69.9552,69.7856
12.7,78.2832,69.1224,69.7856
12.71,74.1608,68.7224,68.5824
12.72,54.5648,73.2864,73.3952
12.73,69.9552,74.952,74.5984
12.74,82.4472,73.2864,73.3952
12.75,66.624,78.2832,78.208
12.76,83.28,70.788,70.9888
12.77,68.2896,69.9552,69.7856
12.78,78.2832,69.5544,69.7856
12.79,74.5512,69.9552,69.7856
12.8,78.2832,67.4568,67.3792
12.81,70.788,73.328,73.3952
12.82,64.1256,73.2864,73.3952
12.83,73.2864,74.552,74.5984
12.84,72.8864,78.2832,78.208
12.85,68.2896,73.2864,73.3952
12.86,69.9552,69.9552,69.7856
12.87,76.6176,69.9552,69.7856
12.88,74.952,69.9552,69.7856
12.89,74.952,65.7912,66.176
12.9,79.9488,72.4536,72.192
12.91,68.2896,74.5512,74.5984
12.92,76.2168,73.2864,73.3952
12.93,64.9584,78.2832,78.208
12.94,39.1416,73.2864,73.3952
12.95,78.2832,71.2208,70.9888
12.96,79.116,69.9552,69.7856
12.97,62.8928,69.1224,69.7856
12.98,66.624,66.624,66.176
12.99,80.7816,70.788,70.9888
13.0,69.1224,16.656,16.8448
13.01,9.9936,10.8264,10.8288
13.02,8.328,9.9936,9.6256
13.03,12.492,9.1608,9.6256
13.04,6.6624,7.4952,7.2192
13.05,4.9968,4.9968,4.8128
13.06,4.9968,4.9968,4.8128
13.07,4.9968,4.164,4.8128
13.08,4.164,4.9968,4.8128
13.09,4.164,4.164,3.6096
13.1,4.9968,4.164,4.8128
13.11,2.4984,4.164,3.6096
13.12,1.6656,4.164,4.8128
13.13,4.9968,4.9968,4.8128
13.14,4.9968,4.9968,4.8128
13.15,4.9968,4.9968,4.8128
13.16,4.164,4.9968,4.8128
13.17,4.9968,4.164,4.8128
13.18,4.9968,4.164,3.6096
13.19,3.3312,4.164,4.8128
13.2,4.9968,6.6624,6.016
13.21,5.8296,4.164,4.8128
13.22,4.9968,4.164,3.6096
13.23,3.3312,3.3312,3.6096
13.24,4.164,4.9968,4.8128
13.25,4.164,4.9968,4.8128
13.26,4.9968,4.164,4.8128
13.27,4.9968,4.9968,4.8128
13.28,4.9968,4.164,3.6096
13.29,3.3312,4.164,4.8128
13.3,4.9968,4.164,3.6096
13.31,4.9968,4.164,4.8128
13.32,4.164,4.9968,4.8128
13.33,4.9968,4.9968,4.8128
13.34,4.9968,3.3312,3.6096
13.35,3.3312,4.9968,4.8128
13.36,4.9968,5.8296,6.016
13.37,4.9968,4.9968,4.8128
13.38,4.9968,4.9968,4.8128
13.39,4.164,4.9968,4.8128
13.4,6.6624,4.164,4.8128
13.41,3.3312,4.164,3.6096
13.42,4.9968,4.9968,4.8128
13.43,4.9968,4.164,4.8128
13.44,4.164,6.2616,6.016
13.45,7.0944,4.9968,4.8128
13.46,6.6624,5.8296,6.016
13.47,4.164,4.9968,4.8128
13.48,0.0,4.9968,4.8128
13.49,0.0,3.3312,3.6096
13.5,0.0,4.9968,4.8128
13.51,0.0,3.3312,3.6096
13.52,0.0,4.9968,4.8128
13.53,0.0,4.9968,4.8128
13.54,0.0,4.164,4.8128
13.55,0.0,4.164,3.6096
13.56,0.0,3.3312,3.6096
13.57,0.0,4.9968,4.8128
13.58,0.0,4.9968,4.8128
13.59,0.0,4.164,4.8128
13.6,0.0,6.6624,6.016
13.61,0.0,3.3312,3.6096
13.62,0.0,5.8296,6.016
13.63,0.0,4.9968,4.8128
13.64,0.0,5.8296,6.016
13.65,0.0,4.9968,4.8128
13.66,0.0,4.9968,4.8128
13.67,0.0,3.3312,3.6096
13.68,0.0,5.8296,6.016
13.69,0.0,4.9968,4.8128
13.7,0.0,4.9968,4.8128
13.71,0.0,4.9968,4.8128
13.72,0.0,5.8296,6.016
13.73,0.0,4.9968,4.8128
13.74,0.0,4.164,4.8128
13.75,0.0,4.9968,4.8128
13.76,0.0,4.9968,4.8128
13.77,0.0,4.9968,4.8128
13.78,0.0,5.8296,6.016
13.79,0.0,4.9968,4.8128
13.8,0.0,4.9968,4.8128
13.81,0.0,4.164,4.8128
13.82,0.0,4.9968,4.8128
13.83,0.0,4.9968,4.8128
13.84,0.0,5.8296,6.016
13.85,0.0,4.9968,4.8128
13.86,0.0,3.3312,3.6096
13.87,0.0,4.9968,4.8128
13.88,0.0,4.9968,4.8128
13.89,0.0,4.9968,4.8128
13.9,0.0,4.164,4.8128
13.91,0.0,4.164,3.6096
13.92,0.0,4.164,4.8128
13.93,0.0,4.9968,4.8128
13.94,0.0,4.164,3.6096
13.95,0.0,4.164,4.8128
13.96,0.0,4.9968,4.8128
13.97,0.0,4.9968,4.8128
13.98,0.0,4.9968,4.8128
13.99,0.0,3.3312,3.6096
14.0,0.0,44.1384,44.5184
14.01,0.0,51.2336,50.5344
14.02,0.0,49.1352,49.3312
14.03,0.0,24.1512,24.064
14.04,0.0,46.6368,46.9248
14.05,0.0,50.8008,50.5344
14.06,0.0,79.116,79.4112
14.07,0.0,49.1352,49.3312
14.08,0.0,49.968,49.3312
14.09,0.0,49.1352,49.3312
14.1,0.0,50.8008,50.5344
14.11,0.0,37.908,48.128
14.12,0.8328,0.8328,49.3312
14.13,0.8328,0.8328,49.3312
14.14,0.8328,0.8328,63.7696
14.15,0.8328,0.8328,66.176
14.16,0.8328,0.8328,69.7856
14.17,221.5248,54.132,73.3952
14.18,247.7744,79.116,79.4112
14.19,244.0104,73.2864,73.3952
14.2,247.7736,73.2864,73.3952
14.21,154.9008,74.952,74.5984
14.22,69.9552,69.5552,69.7856
14.23,61.6272,64.9584,64.9728
14.24,75.3848,70.788,70.9888
14.25,77.4504,69.9552,69.7856
14.26,62.46,72.4536,72.192
14.27,78.2832,76.6176,77.0048
14.28,70.788,73.2864,73.3952
14.29,78.2832,73.7184,73.3952
14.3,68.7216,74.952,74.5984
14.31,79.116,71.6208,72.192
14.32,82.4472,64.9584,64.9728
14.33,62.46,72.4536,72.192
14.34,87.444,70.788,70.9888
14.35,54.9648,69.5552,69.7856
14.36,77.8832,78.2832,78.208
14.37,63.2928,73.2864,73.3952
14.38,78.2832,74.1192,73.3952
14.39,68.2896,74.1192,74.5984
14.4,81.6144,73.2864,73.3952
14.41,74.952,66.2232,66.176
14.42,61.2264,69.9552,69.7856
14.43,71.6208,69.9552,69.7856
14.44,69.1224,69.9552,69.7856
14.45,85.7784,75.7848,75.8016
14.46,59.9616,73.2864,73.3952
14.47,80.7816,72.8864,73.3952
14.48,73.7192,74.952,74.5984
14.49,67.4568,75.7848,75.8016
14.5,82.4472,64.9584,64.9728
14.51,76.6176,70.788,70.9888
14.52,73.2864,69.9552,69.7856
14.53,69.9552,69.5544,69.7856
14.54,57.8952,74.952,74.5984
14.55,69.9552,73.2864,73.3952
14.56,74.1192,73.2864,73.3952
14.57,76.6176,74.952,74.5984
14.58,70.788,76.6176,77.0048
14.59,77.4504,65.3912,64.9728
14.6,77.8832,70.788,70.9888
14.61,74.952,70.788,70.9888
14.62,74.1192,69.9552,69.7856
14.63,64.1256,72.4536,72.192
14.64,81.6144,74.1192,74.5984
14.65,64.9584,74.5512,74.5984
14.66,77.0496,74.952,74.5984
14.67,63.2928,78.2832,78.208
14.68,82.4472,65.7912,66.176
14.69,73.2864,70.788,70.9888
14.7,68.2896,69.9552,69.7856
14.71,79.9488,70.388,69.7856
14.72,76.2176,69.1224,69.7856
14.73,62.46,73.2864,73.3952
14.74,67.4568,74.1192,73.3952
14.75,39.1416,74.1192,74.5984
14.76,59.1288,77.4504,77.0048
14.77,79.116,67.8888,68.5824
14.78,79.9488,69.9552,69.7856
14.79,87.876,71.6208,70.9888
14.8,72.4536,69.1224,69.7856
14.81,72.4536,69.1224,68.5824
14.82,80.7816,73.2864,73.3952
14.83,72.4536,73.2864,73.3952
14.84,61.6272,74.552,74.5984
14.85,56.2304,78.2832,78.208
14.86,89.1096,69.9552,69.7856
14.87,34.1448,70.788,70.9888
14.88,80.7816,69.9552,69.7856
14.89,68.2896,69.9552,69.7856
14.9,85.7784,67.056,67.3792
14.91,52.8984,73.2864,73.3952
14.92,76.6176,73.2864,73.3952
14.93,77.4504,74.952,74.5984
14.94,77.4504,76.6176,77.0048
14.95,76.6176,72.4536,72.192
14.96,69.9552,71.2208,70.9888
14.97,48.7352,69.1224,69.7856
14.98,79.116,69.9552,69.7856
14.99,0.8328,64.9584,64.9728
15.0,57.4632,19.1544,19.2512
15.01,115.7592,9.9936,9.6256
15.02,9.1608,9.1608,9.6256
15.03,9.9936,9.9936,9.6256
15.04,10.8264,5.8296,6.016
15.05,4.9968,4.9968,4.8128
15.06,4.9968,4.9968,4.8128
15.07,4.164,4.9968,4.8128
15.08,4.9968,3.3312,3.6096
15.09,3.3312,4.9968,4.8128
15.1,4.9968,3.3312,3.6096
15.11,4.9968,4.9968,4.8128
15.12,4.9968,4.9968,4.8128
15.13,3.3312,3.3312,3.6096
15.14,4.9968,4.9968,4.8128
15.15,4.9968,3.3312,3.6096
15.16,3.3312,4.9968,4.8128
15.17,4.9968,5.8296,6.016
15.18,4.9968,4.9968,4.8128
15.19,4.164,4.9968,4.8128
15.2,6.6624,3.3312,3.6096
15.21,3.3312,4.9968,4.8128
15.22,3.3312,3.3312,3.6096
15.23,4.9968,4.9968,4.8128
15.24,5.8296,4.9968,4.8128
15.25,4.164,3.3312,3.6096
15.26,4.164,3.3312,3.6096
15.27,2.4984,4.9968,4.8128
15.28,5.8296,4.9968,4.8128
15.29,4.9968,4.9968,4.8128
15.3,4.9968,4.596,4.8128
15.31,4.596,4.9968,4.8128
15.32,4.9968,4.164,4.8128
15.33,3.3312,4.9968,4.8128
15.34,6.6624,4.9968,4.8128
15.35,4.164,4.9968,4.8128
15.36,4.9968,5.8296,6.016
15.37,5.8296,4.9968,4.8128
15.38,6.6624,5.8296,6.016
15.39,4.164,4.9968,4.8128
15.4,4.9968,3.3312,3.6096
15.41,4.164,4.9968,4.8128
15.42,4.164,4.9968,4.8128
15.43,4.9968,3.3312,3.6096
15.44,3.3312,3.3312,3.6096
15.45,4.9968,4.9968,4.8128
15.46,0.0,4.9968,4.8128
15.47,0.0,3.3312,3.6096
15.48,0.0,4.9968,4.8128
15.49,0.0,4.9968,4.8128
15.5,0.0,4.9968,4.8128
15.51,0.0,4.164,4.8128
15.52,0.0,4.9968,4.8128
15.53,0.0,4.9968,4.8128
15.54,0.0,5.8296,6.016
15.55,0.0,4.9968,4.8128
15.56,0.0,5.8296,6.016
15.57,0.0,4.9968,4.8128
15.58,0.0,4.9968,4.8128
15.59,0.0,3.3312,3.6096
15.6,0.0,4.9968,4.8128
15.61,0.0,4.9968,4.8128
15.62,0.0,4.164,4.8128
15.63,0.0,4.164,3.6096
15.64,0.0,4.164,4.8128
15.65,0.0,4.9968,4.8128
15.66,0.0,4.164,3.6096
15.67,0.0,4.164,4.8128
15.68,0.0,4.9968,4.8128
15.69,0.0,4.9968,4.8128
15.7,0.0,5.8296,6.016
15.71,0.0,4.9968,4.8128
15.72,0.0,4.9968,4.8128
15.73,0.0,4.164,4.8128
15.74,0.0,4.9968,4.8128
